"country" "code" "year" "CP_modern"
"505" "Ethiopia" 231 "1978" -0.000358616511824691
"506" "Ethiopia" 231 "1983" -0.000386609709459683
"507" "Ethiopia" 231 "1988" -0.000316734823173388
"508" "Ethiopia" 231 "1993" -0.00270310173053522
"509" "Ethiopia" 231 "1998" -0.0046256918179988
"510" "Ethiopia" 231 "2003" 0.019904767462514
"511" "Ethiopia" 231 "2008" 0.0596855643009516
"512" "Ethiopia" 231 "2013" 0.0803547426995851
"513" "Ethiopia" 231 "2018" 0.0078813906830365
"514" "Fiji" 242 "1978" -0.0108966712080482
"515" "Fiji" 242 "1983" -0.0210546173650413
"516" "Fiji" 242 "1988" -0.0204212827450079
"517" "Fiji" 242 "1993" -0.0182211439964921
"518" "Fiji" 242 "1998" -0.015539962942646
"519" "Fiji" 242 "2003" -0.0141783071920645
"520" "Fiji" 242 "2008" -0.014828566855278
"521" "Fiji" 242 "2013" -0.0139632735455189
"522" "Fiji" 242 "2018" -0.0145445815564172
"523" "Finland" 246 "1978" 0.0252007339854817
"524" "Finland" 246 "1983" -0.00550859844614071
"525" "Finland" 246 "1988" -0.00511503137527736
"526" "Finland" 246 "1993" 0.000970964409970021
"527" "Finland" 246 "1998" -0.0107571458388688
"528" "Finland" 246 "2003" -0.0210252538861891
"529" "Finland" 246 "2008" -0.00712705562487514
"530" "Finland" 246 "2013" 0.0504344813338078
"531" "Finland" 246 "2018" 0.0361462991807874
"532" "France" 250 "1978" 0.0286657157921131
"533" "France" 250 "1983" 0.0280118924360289
"534" "France" 250 "1988" 0.0192974790826808
"535" "France" 250 "1993" -0.00110372541052361
"536" "France" 250 "1998" 0.00188291025600884
"537" "France" 250 "2003" 0.00119029902056844
"538" "France" 250 "2008" 0.00219193027837428
"539" "France" 250 "2013" 0.00744070214727455
"540" "France" 250 "2018" 0.00372698551851658
"541" "Gabon" 266 "1978" -0.0014439877852019
"542" "Gabon" 266 "1983" -0.00193105508963681
"543" "Gabon" 266 "1988" -0.00192162659746679
"544" "Gabon" 266 "1993" -0.000488410252568801
"545" "Gabon" 266 "1998" 0.00232021769802154
"546" "Gabon" 266 "2003" -0.0014762642738121
"547" "Gabon" 266 "2008" -0.0107195103418455
"548" "Gabon" 266 "2013" -0.0220234297026265
"549" "Gabon" 266 "2018" -0.0479958639378183
"550" "Gambia" 270 "1978" -0.000404381210509218
"551" "Gambia" 270 "1983" -0.000436997471711081
"552" "Gambia" 270 "1988" -8.50474250500416e-05
"553" "Gambia" 270 "1993" -0.000231266269998066
"554" "Gambia" 270 "1998" -0.00191901657531976
"555" "Gambia" 270 "2003" -0.0118911839019057
"556" "Gambia" 270 "2008" -0.0418486372341654
"557" "Gambia" 270 "2013" -0.0431015539544915
"558" "Gambia" 270 "2018" 0.00114404718131175
"559" "Georgia" 268 "1978" -0.00429469881242192
"560" "Georgia" 268 "1983" -0.00648367751525697
"561" "Georgia" 268 "1988" -0.00822242735000064
"562" "Georgia" 268 "1993" -0.0110063239023853
"563" "Georgia" 268 "1998" -0.015061895817691
"564" "Georgia" 268 "2003" -0.00709177340187298
"565" "Georgia" 268 "2008" 0.00418866362178658
"566" "Georgia" 268 "2013" 0.00246960409661295
"567" "Georgia" 268 "2018" -0.0122291564955846
"568" "Germany" 276 "1978" -0.00454991022436407
"569" "Germany" 276 "1983" -0.0228183488028781
"570" "Germany" 276 "1988" -0.027559668300766
"571" "Germany" 276 "1993" -0.0281822596614445
"572" "Germany" 276 "1998" -0.0131291890535973
"573" "Germany" 276 "2003" -0.00648377431480407
"574" "Germany" 276 "2008" 0.0205495494051724
"575" "Germany" 276 "2013" 0.0430238736247269
"576" "Germany" 276 "2018" -0.0489265037815998
"577" "Ghana" 288 "1978" 0.00283639566540472
"578" "Ghana" 288 "1983" -0.00468859752018095
"579" "Ghana" 288 "1988" -0.0121745388549515
"580" "Ghana" 288 "1993" 0.00725401473880623
"581" "Ghana" 288 "1998" 0.0075277131156669
"582" "Ghana" 288 "2003" 0.00738359417003581
"583" "Ghana" 288 "2008" -0.0290829521816839
"584" "Ghana" 288 "2013" -0.0158165259384453
"585" "Ghana" 288 "2018" 0.0123816176600926
"586" "Greece" 300 "1978" 0.00542819390390967
"587" "Greece" 300 "1983" 0.00613509473029678
"588" "Greece" 300 "1988" -0.00984169595090065
"589" "Greece" 300 "1993" -0.0157852109268478
"590" "Greece" 300 "1998" -0.0134350315968355
"591" "Greece" 300 "2003" 0.0131735580907185
"592" "Greece" 300 "2008" -0.000848199790516702
"593" "Greece" 300 "2013" -0.0036580795091582
"594" "Greece" 300 "2018" -0.00618561641787296
"595" "Grenada" 308 "1978" -0.00185699960135868
"596" "Grenada" 308 "1983" 0.00367167606602004
"597" "Grenada" 308 "1988" 0.03580878755984
"598" "Grenada" 308 "1993" 0.0457275861011184
"599" "Grenada" 308 "1998" 0.00521098464231645
"600" "Grenada" 308 "2003" -0.00196977902786422
"601" "Grenada" 308 "2008" -0.00276391202687321
"602" "Grenada" 308 "2013" -0.00267897281824836
"603" "Grenada" 308 "2018" -0.000192289653833
"604" "Guatemala" 320 "1978" 0.00421562443639931
"605" "Guatemala" 320 "1983" -0.0064667762182064
"606" "Guatemala" 320 "1988" -0.0222312577988585
"607" "Guatemala" 320 "1993" -0.0167963747691403
"608" "Guatemala" 320 "1998" -0.0126558603768089
"609" "Guatemala" 320 "2003" -0.000688108160228018
"610" "Guatemala" 320 "2008" 0.00753113419050161
"611" "Guatemala" 320 "2013" 0.00755359751321644
"612" "Guatemala" 320 "2018" 0.000599908943721694
"613" "Guinea" 324 "1978" -0.00015480441941804
"614" "Guinea" 324 "1983" -0.000277496053488031
"615" "Guinea" 324 "1988" -0.000346323418835043
"616" "Guinea" 324 "1993" 0.000638238063526852
"617" "Guinea" 324 "1998" 0.00925640487631075
"618" "Guinea" 324 "2003" 0.00905953062880165
"619" "Guinea" 324 "2008" -0.00590615075243113
"620" "Guinea" 324 "2013" -0.0109304869406118
"621" "Guinea" 324 "2018" 0.0143753552846394
"622" "Guinea-Bissau" 624 "1978" -0.000580393421879488
"623" "Guinea-Bissau" 624 "1983" -0.0012032850635545
"624" "Guinea-Bissau" 624 "1988" -0.0018787978260985
"625" "Guinea-Bissau" 624 "1993" -0.00253856155060858
"626" "Guinea-Bissau" 624 "1998" -0.003188723221613
"627" "Guinea-Bissau" 624 "2003" 0.00132298031333418
"628" "Guinea-Bissau" 624 "2008" 0.0091079100332717
"629" "Guinea-Bissau" 624 "2013" 0.0100231996989665
"630" "Guinea-Bissau" 624 "2018" 0.0128695166450177
"631" "Guyana" 328 "1978" 0.00225921098148651
"632" "Guyana" 328 "1983" -0.00594161342474187
"633" "Guyana" 328 "1988" -0.012376056260812
"634" "Guyana" 328 "1993" -0.0249243212586605
"635" "Guyana" 328 "1998" -0.0406187498407553
"636" "Guyana" 328 "2003" -0.0425407222794796
"637" "Guyana" 328 "2008" -0.0182663612715034
"638" "Guyana" 328 "2013" -0.0255862003226802
"639" "Guyana" 328 "2018" -0.0478306104347753
"640" "Haiti" 332 "1978" -0.00595198055267758
"641" "Haiti" 332 "1983" -0.011726820421012
"642" "Haiti" 332 "1988" -0.00145111527493887
"643" "Haiti" 332 "1993" 0.027724088162269
"644" "Haiti" 332 "1998" 0.0438213196881374
"645" "Haiti" 332 "2003" 0.0332961811909165
"646" "Haiti" 332 "2008" 0.0052440868790134
"647" "Haiti" 332 "2013" 0.00985214045116742
"648" "Haiti" 332 "2018" -0.0128903384111973
"649" "Honduras" 340 "1978" -0.00417158864736192
"650" "Honduras" 340 "1983" 0.00274983859159075
"651" "Honduras" 340 "1988" -0.0033968900840442
"652" "Honduras" 340 "1993" -0.0146349344830889
"653" "Honduras" 340 "1998" -6.78845844541143e-05
"654" "Honduras" 340 "2003" 0.0130856324130363
"655" "Honduras" 340 "2008" 0.0185453910607267
"656" "Honduras" 340 "2013" 0.0299654474574194
"657" "Honduras" 340 "2018" -0.00301846993543697
"658" "Hungary" 348 "1978" 0.0599287204745773
"659" "Hungary" 348 "1983" -0.00109023063364622
"660" "Hungary" 348 "1988" -0.00915181283300526
"661" "Hungary" 348 "1993" -0.012244758302927
"662" "Hungary" 348 "1998" -0.0358178203519329
"663" "Hungary" 348 "2003" -0.0468861066085698
"664" "Hungary" 348 "2008" -0.0396028427114373
"665" "Hungary" 348 "2013" -0.0175559865356644
"666" "Hungary" 348 "2018" -0.00525705475622207
"667" "India" 356 "1978" 0.0379915696384855
"668" "India" 356 "1983" 0.0318700631379913
"669" "India" 356 "1988" -0.0115267058483731
"670" "India" 356 "1993" -0.0356767043618534
"671" "India" 356 "1998" -0.0127891881404087
"672" "India" 356 "2003" -0.00232827400917596
"673" "India" 356 "2008" -0.00989571259252481
"674" "India" 356 "2013" -0.0323558548756403
"675" "India" 356 "2018" 0.013408394094143
"676" "Indonesia" 360 "1978" 0.0101813844581395
"677" "Indonesia" 360 "1983" 0.0285249273028792
"678" "Indonesia" 360 "1988" 0.0267359461886906
"679" "Indonesia" 360 "1993" -0.00290785405885247
"680" "Indonesia" 360 "1998" -0.00269425946849927
"681" "Indonesia" 360 "2003" -0.015180850891236
"682" "Indonesia" 360 "2008" 0.00806327855253086
"683" "Indonesia" 360 "2013" 0.0157383550265059
"684" "Indonesia" 360 "2018" -0.034406095748207
"685" "Iran (Islamic Republic of)" 364 "1978" -0.0114414793166991
"686" "Iran (Islamic Republic of)" 364 "1983" -0.0344393868783106
"687" "Iran (Islamic Republic of)" 364 "1988" -0.0296453877190871
"688" "Iran (Islamic Republic of)" 364 "1993" 0.0701878746453733
"689" "Iran (Islamic Republic of)" 364 "1998" 0.0585003196501271
"690" "Iran (Islamic Republic of)" 364 "2003" -0.0211401127150267
"691" "Iran (Islamic Republic of)" 364 "2008" -0.00685355231448137
"692" "Iran (Islamic Republic of)" 364 "2013" -0.00185910271939527
"693" "Iran (Islamic Republic of)" 364 "2018" -0.00206732236203477
"694" "Iraq" 368 "1978" -0.00327914396375148
"695" "Iraq" 368 "1983" -0.0183863383913448
"696" "Iraq" 368 "1988" -0.0215632246275325
"697" "Iraq" 368 "1993" 0.000591612317819123
"698" "Iraq" 368 "1998" 0.020638077297873
"699" "Iraq" 368 "2003" 0.0173930172531184
"700" "Iraq" 368 "2008" 0.00525600341746446
"701" "Iraq" 368 "2013" -0.0129324533515133
"702" "Iraq" 368 "2018" -0.0211191201103246
"703" "Ireland" 372 "1978" 0.00981774804458119
"704" "Ireland" 372 "1983" 0.010582059713977
"705" "Ireland" 372 "1988" 0.0121241741398885
"706" "Ireland" 372 "1993" 0.015626521145327
"707" "Ireland" 372 "1998" 0.0180378876232122
"708" "Ireland" 372 "2003" -0.00692799184684345
"709" "Ireland" 372 "2008" -0.0066475017369394
"710" "Ireland" 372 "2013" 0.00515407118800859
"711" "Ireland" 372 "2018" -0.00411385416003585
"712" "Israel" 376 "1978" 0.0162896244646432
"713" "Israel" 376 "1983" 0.0174361585163561
"714" "Israel" 376 "1988" 0.0172492586039272
"715" "Israel" 376 "1993" 0.00425012064704511
"716" "Israel" 376 "1998" -0.00275312358519264
"717" "Israel" 376 "2003" -0.00152849783487347
"718" "Israel" 376 "2008" 0.000201811897059367
"719" "Israel" 376 "2013" -0.00011435726551734
"720" "Israel" 376 "2018" 0.00100435111325203
"721" "Italy" 380 "1978" 0.00624373082670707
"722" "Italy" 380 "1983" 0.00871137217802642
"723" "Italy" 380 "1988" 0.00918396629260682
"724" "Italy" 380 "1993" 0.00495678109219555
"725" "Italy" 380 "1998" -0.00290518567668979
"726" "Italy" 380 "2003" -0.00804785680760473
"727" "Italy" 380 "2008" -0.00646159269794006
"728" "Italy" 380 "2013" -0.00298731433657884
"729" "Italy" 380 "2018" -0.0111109660373787
"730" "Jamaica" 388 "1978" 0.0237572210092691
"731" "Jamaica" 388 "1983" 0.0178823727478185
"732" "Jamaica" 388 "1988" 0.000547479372314363
"733" "Jamaica" 388 "1993" 0.0121426691485669
"734" "Jamaica" 388 "1998" 0.0292669104579738
"735" "Jamaica" 388 "2003" 0.0185097137715849
"736" "Jamaica" 388 "2008" -0.00139064087327201
"737" "Jamaica" 388 "2013" -0.0217919016948992
"738" "Jamaica" 388 "2018" -0.0318899535478969
"739" "Japan" 392 "1978" 0.027582148791767
"740" "Japan" 392 "1983" -0.00121286234459156
"741" "Japan" 392 "1988" -0.000305464043437176
"742" "Japan" 392 "1993" -0.0049322925983486
"743" "Japan" 392 "1998" -0.0252101909409898
"744" "Japan" 392 "2003" -0.0147149641375531
"745" "Japan" 392 "2008" -0.00717942036144903
"746" "Japan" 392 "2013" -0.0311196505921709
"747" "Japan" 392 "2018" 0.00644254096869301
"748" "Jordan" 400 "1978" -0.0134174030173058
"749" "Jordan" 400 "1983" -0.00965453912136349
"750" "Jordan" 400 "1988" -0.000851429298159567
"751" "Jordan" 400 "1993" 0.0175964152031522
"752" "Jordan" 400 "1998" 0.0333907315831974
"753" "Jordan" 400 "2003" 0.00364947868156201
"754" "Jordan" 400 "2008" -0.0186592199367566
"755" "Jordan" 400 "2013" -0.0297003280775971
"756" "Jordan" 400 "2018" -0.060987898977378
"757" "Kazakhstan" 398 "1978" -0.00270802988131225
"758" "Kazakhstan" 398 "1983" -0.000717631266538898
"759" "Kazakhstan" 398 "1988" 0.00101834603715806
"760" "Kazakhstan" 398 "1993" 0.00710772733069037
"761" "Kazakhstan" 398 "1998" 0.0349604994781367
"762" "Kazakhstan" 398 "2003" 0.0107420879638701
"763" "Kazakhstan" 398 "2008" -0.0408201274170016
"764" "Kazakhstan" 398 "2013" -0.0217398473072057
"765" "Kazakhstan" 398 "2018" -0.014717025254723
"766" "Kenya" 404 "1978" -0.00541021069866764
"767" "Kenya" 404 "1983" -0.00372304752958513
"768" "Kenya" 404 "1988" 0.00999182179964868
"769" "Kenya" 404 "1993" 0.0263543760992259
"770" "Kenya" 404 "1998" -0.010472908755262
"771" "Kenya" 404 "2003" -0.0490555496474411
"772" "Kenya" 404 "2008" -0.00937572869135256
"773" "Kenya" 404 "2013" 0.0637370136738147
"774" "Kenya" 404 "2018" 0.0405850994627613
"775" "Kiribati" 296 "1978" -0.00140775004001734
"776" "Kiribati" 296 "1983" -0.000633431699085585
"777" "Kiribati" 296 "1988" 1.9966192772114e-05
"778" "Kiribati" 296 "1993" -0.000719207850200132
"779" "Kiribati" 296 "1998" -0.00443752349458798
"780" "Kiribati" 296 "2003" -0.0422679907325283
"781" "Kiribati" 296 "2008" -0.0727765172804764
"782" "Kiribati" 296 "2013" -0.0155681999654109
"783" "Kiribati" 296 "2018" 0.0190802697151072
"784" "Kosovo (UN administered region under security council res. 1244)" 412 "1978" -0.00528735157247917
"785" "Kosovo (UN administered region under security council res. 1244)" 412 "1983" -0.00682982609609544
"786" "Kosovo (UN administered region under security council res. 1244)" 412 "1988" -0.00979497611947922
"787" "Kosovo (UN administered region under security council res. 1244)" 412 "1993" -0.0132272366507133
"788" "Kosovo (UN administered region under security council res. 1244)" 412 "1998" -0.0173930655013008
"789" "Kosovo (UN administered region under security council res. 1244)" 412 "2003" -0.0209935889206166
"790" "Kosovo (UN administered region under security council res. 1244)" 412 "2008" -0.0246959723412444
"791" "Kosovo (UN administered region under security council res. 1244)" 412 "2013" -0.0268640990291289
"792" "Kosovo (UN administered region under security council res. 1244)" 412 "2018" -0.0361617852774848
"793" "Kuwait" 414 "1978" 0.0125103117030391
"794" "Kuwait" 414 "1983" 0.0127540950815581
"795" "Kuwait" 414 "1988" -0.00887279600728808
"796" "Kuwait" 414 "1993" -0.0120782191778067
"797" "Kuwait" 414 "1998" -0.0182867872164496
"798" "Kuwait" 414 "2003" -0.0232085786513297
"799" "Kuwait" 414 "2008" -0.0106156051224505
"800" "Kuwait" 414 "2013" -0.00808121663678835
"801" "Kuwait" 414 "2018" -0.00678697463041705
"802" "Kyrgyzstan" 417 "1978" 0.00103028941271072
"803" "Kyrgyzstan" 417 "1983" 0.00181587320805626
"804" "Kyrgyzstan" 417 "1988" 0.00333634752397655
"805" "Kyrgyzstan" 417 "1993" 0.00562908639207538
"806" "Kyrgyzstan" 417 "1998" -0.00275995972839221
"807" "Kyrgyzstan" 417 "2003" -0.0421042403890697
"808" "Kyrgyzstan" 417 "2008" -0.0669894589805731
"809" "Kyrgyzstan" 417 "2013" -0.0583401627394998
"810" "Kyrgyzstan" 417 "2018" 0.0020866850894154
"811" "Lao People's Democratic Republic" 418 "1978" -0.000457793192981532
"812" "Lao People's Democratic Republic" 418 "1983" -0.000614815379818952
"813" "Lao People's Democratic Republic" 418 "1988" -0.000930279932216706
"814" "Lao People's Democratic Republic" 418 "1993" -0.00449843571847848
"815" "Lao People's Democratic Republic" 418 "1998" 0.00607895167011543
"816" "Lao People's Democratic Republic" 418 "2003" 0.00625755777485448
"817" "Lao People's Democratic Republic" 418 "2008" -0.0145176854918732
"818" "Lao People's Democratic Republic" 418 "2013" -0.00824237322156851
"819" "Lao People's Democratic Republic" 418 "2018" 0.0038573020959104
"820" "Latvia" 428 "1978" 0.00589155078393905
"821" "Latvia" 428 "1983" 0.0079378926269526
"822" "Latvia" 428 "1988" 0.00878998440107032
"823" "Latvia" 428 "1993" 0.00548577822213892
"824" "Latvia" 428 "1998" 0.00427143389260032
"825" "Latvia" 428 "2003" 0.00567022531212547
"826" "Latvia" 428 "2008" 0.00684593998354355
"827" "Latvia" 428 "2013" 0.00505514041242905
"828" "Latvia" 428 "2018" 0.00628399429268844
"829" "Lebanon" 422 "1978" 0.00123328785321886
"830" "Lebanon" 422 "1983" 0.000896920988355754
"831" "Lebanon" 422 "1988" -0.0158524094542333
"832" "Lebanon" 422 "1993" -0.0184210285129117
"833" "Lebanon" 422 "1998" -0.00930478588051958
"834" "Lebanon" 422 "2003" -0.0097378976242557
"835" "Lebanon" 422 "2008" 0.00435393898903713
"836" "Lebanon" 422 "2013" 0.00779420980240225
"837" "Lebanon" 422 "2018" 0.00216883898183207
"838" "Lesotho" 426 "1978" -0.00544399838132304
"839" "Lesotho" 426 "1983" -0.00371966454837254
"840" "Lesotho" 426 "1988" 0.00114719350000557
"841" "Lesotho" 426 "1993" 0.00163686057060299
"842" "Lesotho" 426 "1998" -0.0142896062932262
"843" "Lesotho" 426 "2003" -0.0213680003825893
"844" "Lesotho" 426 "2008" 0.014456059247056
"845" "Lesotho" 426 "2013" 0.067697819665712
"846" "Lesotho" 426 "2018" 0.0148559623022531
"847" "Liberia" 430 "1978" 0.000624613711411242
"848" "Liberia" 430 "1983" 0.000838806911309904
"849" "Liberia" 430 "1988" -0.000746881404742446
"850" "Liberia" 430 "1993" -0.00565904613842843
"851" "Liberia" 430 "1998" -0.00911269306572729
"852" "Liberia" 430 "2003" -0.0105380809892238
"853" "Liberia" 430 "2008" -0.0038478709690447
"854" "Liberia" 430 "2013" 0.0286545441716953
"855" "Liberia" 430 "2018" 0.0255962003781204
"856" "Libya" 434 "1978" -0.00834490975625791
"857" "Libya" 434 "1983" -0.0095773404385471
"858" "Libya" 434 "1988" -0.00871741043197
"859" "Libya" 434 "1993" -0.00884264831043169
"860" "Libya" 434 "1998" -0.0191488837434079
"861" "Libya" 434 "2003" -0.0387749895561333
"862" "Libya" 434 "2008" -0.0491226447968422
"863" "Libya" 434 "2013" -0.0433020916871393
"864" "Libya" 434 "2018" -0.0138089283836744
"865" "Lithuania" 440 "1978" -0.00247713605802474
"866" "Lithuania" 440 "1983" -0.00319767064383342
"867" "Lithuania" 440 "1988" -0.00449623847904523
"868" "Lithuania" 440 "1993" -0.0148097304680897
"869" "Lithuania" 440 "1998" -0.00154321684930186
"870" "Lithuania" 440 "2003" 0.0339877198344517
"871" "Lithuania" 440 "2008" 0.0362056677638012
"872" "Lithuania" 440 "2013" 0.0198371237067314
"873" "Lithuania" 440 "2018" 0.00812142809777794
"874" "Madagascar" 450 "1978" -0.00124378015101156
"875" "Madagascar" 450 "1983" -0.00245050417931558
"876" "Madagascar" 450 "1988" -0.00418167635484643
"877" "Madagascar" 450 "1993" -0.00508087480723288
"878" "Madagascar" 450 "1998" 0.00190631736086069
"879" "Madagascar" 450 "2003" 0.00642912753149522
"880" "Madagascar" 450 "2008" 0.0277987357115145
"881" "Madagascar" 450 "2013" 0.0126784789415708
"882" "Madagascar" 450 "2018" -0.00949274952698503
"883" "Malawi" 454 "1978" -0.00018344557941602
"884" "Malawi" 454 "1983" -0.000330965057306707
"885" "Malawi" 454 "1988" -0.00330899999729662
"886" "Malawi" 454 "1993" -0.00199317638361259
"887" "Malawi" 454 "1998" 0.0357953424477423
"888" "Malawi" 454 "2003" 0.0287274540483227
"889" "Malawi" 454 "2008" 0.0108465524601711
"890" "Malawi" 454 "2013" 0.0524553864405992
"891" "Malawi" 454 "2018" 0.0342474465732058
"892" "Malaysia" 458 "1978" 0.0109652236609216
"893" "Malaysia" 458 "1983" -0.0136456225951756
"894" "Malaysia" 458 "1988" -0.0349284065126865
"895" "Malaysia" 458 "1993" -0.0380292292642468
"896" "Malaysia" 458 "1998" -0.0263428547140191
"897" "Malaysia" 458 "2003" -0.0212183943464444
"898" "Malaysia" 458 "2008" -0.00796026471382272
"899" "Malaysia" 458 "2013" -0.0004880116648035
"900" "Malaysia" 458 "2018" -0.00499216275301234
"901" "Maldives" 462 "1978" -0.00399657801927282
"902" "Maldives" 462 "1983" -0.00495366705471456
"903" "Maldives" 462 "1988" -0.0039918167909844
"904" "Maldives" 462 "1993" 0.00796107602584503
"905" "Maldives" 462 "1998" 0.0357491156579739
"906" "Maldives" 462 "2003" -0.00193588215650592
"907" "Maldives" 462 "2008" -0.07289134150975
"908" "Maldives" 462 "2013" -0.111691853621632
"909" "Maldives" 462 "2018" -0.0866303664193925
"910" "Mali" 466 "1978" -0.000386541917660577
"911" "Mali" 466 "1983" -0.000878638594482351
"912" "Mali" 466 "1988" -0.00111681493181616
"913" "Mali" 466 "1993" 0.0012173609652614
"914" "Mali" 466 "1998" 0.00255771452273938
"915" "Mali" 466 "2003" -0.00513765575795713
"916" "Mali" 466 "2008" -0.0148361537329819
"917" "Mali" 466 "2013" 0.0034364971753203
"918" "Mali" 466 "2018" 0.0178177144307848
"919" "Marshall Islands" 584 "1978" -0.00975571745863818
"920" "Marshall Islands" 584 "1983" -0.00861504496504722
"921" "Marshall Islands" 584 "1988" 0.0051270002023123
"922" "Marshall Islands" 584 "1993" 0.0236814702017938
"923" "Marshall Islands" 584 "1998" 0.0274966150031925
"924" "Marshall Islands" 584 "2003" 0.0283177819331406
"925" "Marshall Islands" 584 "2008" 0.0226274308573373
"926" "Marshall Islands" 584 "2013" 0.000185865593142986
"927" "Marshall Islands" 584 "2018" -0.00601784680750922
"928" "Mauritania" 478 "1978" -0.000506063147878124
"929" "Mauritania" 478 "1983" -0.000849837775650802
"930" "Mauritania" 478 "1988" -0.000909980736828581
"931" "Mauritania" 478 "1993" 0.000501335358560067
"932" "Mauritania" 478 "1998" 0.00499715267244226
"933" "Mauritania" 478 "2003" 0.00696053897431389
"934" "Mauritania" 478 "2008" 0.00275462751222099
"935" "Mauritania" 478 "2013" 0.00300260371760158
"936" "Mauritania" 478 "2018" -0.00706341797016735
"937" "Mauritius" 480 "1978" 0.0258622802060099
"938" "Mauritius" 480 "1983" 0.0368359443743353
"939" "Mauritius" 480 "1988" 0.00418204894742136
"940" "Mauritius" 480 "1993" -0.0371377298782026
"941" "Mauritius" 480 "1998" -0.0391422856564563
"942" "Mauritius" 480 "2003" -0.0395326924599932
"943" "Mauritius" 480 "2008" -0.0461345907681965
"944" "Mauritius" 480 "2013" -0.0461277757620971
"945" "Mauritius" 480 "2018" -0.00445264151021579
"946" "Mexico" 484 "1978" 0.00467817687708025
"947" "Mexico" 484 "1983" 0.0269949254974805
"948" "Mexico" 484 "1988" -2.83420256185773e-05
"949" "Mexico" 484 "1993" 0.0291261183698346
"950" "Mexico" 484 "1998" 0.0241001882227624
"951" "Mexico" 484 "2003" 0.024914050509793
"952" "Mexico" 484 "2008" -0.0119357191504177
"953" "Mexico" 484 "2013" -0.00944453772843556
"954" "Mexico" 484 "2018" -0.00269992857955415
"955" "Mongolia" 496 "1978" -0.015954405856918
"956" "Mongolia" 496 "1983" -0.0229323747425678
"957" "Mongolia" 496 "1988" -0.0213982205109419
"958" "Mongolia" 496 "1993" -0.0149337325719957
"959" "Mongolia" 496 "1998" 0.0133839349577542
"960" "Mongolia" 496 "2003" 0.0679828024238134
"961" "Mongolia" 496 "2008" -0.0385242227666029
"962" "Mongolia" 496 "2013" -0.0439631684364523
"963" "Mongolia" 496 "2018" -0.00813601361077421
"964" "Montenegro" 499 "1978" 0.00465523012723512
"965" "Montenegro" 499 "1983" 0.00845180180419423
"966" "Montenegro" 499 "1988" 0.0112847094816671
"967" "Montenegro" 499 "1993" 0.00398420475595049
"968" "Montenegro" 499 "1998" -0.0121281094854188
"969" "Montenegro" 499 "2003" -0.0438606558330487
"970" "Montenegro" 499 "2008" -0.0738805154086986
"971" "Montenegro" 499 "2013" -0.0615473567159808
"972" "Montenegro" 499 "2018" -0.0508152117800316
"973" "Morocco" 504 "1978" -0.00448794680979026
"974" "Morocco" 504 "1983" 0.00610904015198069
"975" "Morocco" 504 "1988" 0.0201113804244644
"976" "Morocco" 504 "1993" 0.0240709582675145
"977" "Morocco" 504 "1998" 0.0426918732194668
"978" "Morocco" 504 "2003" 0.0211083984071599
"979" "Morocco" 504 "2008" -0.0057419262457446
"980" "Morocco" 504 "2013" -0.0187431027347932
"981" "Morocco" 504 "2018" -0.023205644270726
"982" "Mozambique" 508 "1978" -7.52297709548906e-05
"983" "Mozambique" 508 "1983" -6.8422522542827e-05
"984" "Mozambique" 508 "1988" -2.9508979091205e-05
"985" "Mozambique" 508 "1993" -0.0013950745520851
"986" "Mozambique" 508 "1998" -0.000276374393945171
"987" "Mozambique" 508 "2003" 0.0148833539717478
"988" "Mozambique" 508 "2008" -0.00770857654302524
"989" "Mozambique" 508 "2013" -0.0153329029347172
"990" "Mozambique" 508 "2018" 0.0215364913894396
"991" "Myanmar" 104 "1978" -0.00187111945364065
"992" "Myanmar" 104 "1983" -0.00296024879363089
"993" "Myanmar" 104 "1988" -0.00358490846230776
"994" "Myanmar" 104 "1993" 0.00448480652658365
"995" "Myanmar" 104 "1998" 0.0205258328024536
"996" "Myanmar" 104 "2003" -0.0279320240806394
"997" "Myanmar" 104 "2008" -0.0118306768714451
"998" "Myanmar" 104 "2013" 0.00421943319997015
"999" "Myanmar" 104 "2018" 0.00918467261261463
"1000" "Namibia" 516 "1978" -0.00288381203925724
"1001" "Namibia" 516 "1983" 0.00339437628065598
"1002" "Namibia" 516 "1988" 0.00492774463798251
"1003" "Namibia" 516 "1993" -0.0294373413085325
"1004" "Namibia" 516 "1998" 0.00403994242451905
"1005" "Namibia" 516 "2003" 0.024302090107976
"1006" "Namibia" 516 "2008" 0.0129196694355162
"1007" "Namibia" 516 "2013" -0.0108126885876801
"1008" "Namibia" 516 "2018" -0.00580989441639335
"1009" "Nauru" 520 "1978" -0.00232605808691072
"1010" "Nauru" 520 "1983" -0.00274503503632345
"1011" "Nauru" 520 "1988" -0.00262469351731234
"1012" "Nauru" 520 "1993" -0.00385280842786503
"1013" "Nauru" 520 "1998" -0.0059381248727168
"1014" "Nauru" 520 "2003" -0.00598221536513172
"1015" "Nauru" 520 "2008" -0.00537008565620484
"1016" "Nauru" 520 "2013" -0.000255512697190374
"1017" "Nauru" 520 "2018" 0.000972143717947682
"1018" "Nepal" 524 "1978" -0.00352033974723866
"1019" "Nepal" 524 "1983" 0.0017937316517091
"1020" "Nepal" 524 "1988" 0.0136508093106246
"1021" "Nepal" 524 "1993" 0.0147147723557194
"1022" "Nepal" 524 "1998" 0.0153031890919574
"1023" "Nepal" 524 "2003" 0.0224701334450724
