"code" "year" "gdp"
"890" 466 2013 -0.0395306870129047
"891" 466 2018 -0.0564298895813731
"892" 470 1978 0.486086088514197
"893" 470 1983 -0.053364238148001
"894" 470 1988 -0.178105055389093
"895" 470 1993 -0.254616794977103
"896" 470 1998 NA
"897" 470 2003 NA
"898" 470 2008 NA
"899" 470 2013 NA
"900" 470 2018 NA
"901" 474 1978 NA
"902" 474 1983 NA
"903" 474 1988 NA
"904" 474 1993 NA
"905" 474 1998 NA
"906" 474 2003 NA
"907" 474 2008 NA
"908" 474 2013 0
"909" 474 2018 NA
"910" 478 1978 NA
"911" 478 1983 -0.108335144583061
"912" 478 1988 -0.114911855738593
"913" 478 1993 -0.049956743268315
"914" 478 1998 0.00838728535755028
"915" 478 2003 -0.0861644977605688
"916" 478 2008 0.196014255431946
"917" 478 2013 0.144627596677754
"918" 478 2018 0.0103391038832876
"919" 480 1978 0.00998375562549855
"920" 480 1983 -0.244355892380247
"921" 480 1988 0.122189507530668
"922" 480 1993 0.0705855479737917
"923" 480 1998 0.0415970812502889
"924" 480 2003 NA
"925" 480 2008 NA
"926" 480 2013 NA
"927" 480 2018 NA
"928" 484 1978 0.0984027020662483
"929" 484 1983 0.132804467414288
"930" 484 1988 -0.206061281258934
"931" 484 1993 -0.0481472532544242
"932" 484 1998 -0.0251051983232566
"933" 484 2003 0.0118519567949284
"934" 484 2008 -0.00329081171827587
"935" 484 2013 0.0654826485737983
"936" 484 2018 -0.0259372302943728
"937" 496 1978 -0.139410583793091
"938" 496 1983 -0.0173918233635063
"939" 496 1988 -0.0110641135548679
"940" 496 1993 -0.267180513789452
"941" 496 1998 -0.294481826776954
"942" 496 2003 0.082027795117704
"943" 496 2008 0.563853639566475
"944" 496 2013 0.252653054065708
"945" 496 2018 -0.169005627472016
"946" 499 1978 NA
"947" 499 1983 NA
"948" 499 1988 NA
"949" 499 1993 NA
"950" 499 1998 NA
"951" 499 2003 NA
"952" 499 2008 NA
"953" 499 2013 NA
"954" 499 2018 NA
"955" 504 1978 0.00756974325652907
"956" 504 1983 -0.0552301844639717
"957" 504 1988 0.193084612515976
"958" 504 1993 0.035529485884163
"959" 504 1998 -0.00664281784132176
"960" 504 2003 -0.235469055530607
"961" 504 2008 -0.027937287291011
"962" 504 2013 0.149273752784669
"963" 504 2018 -0.0601782493144261
"964" 508 1978 NA
"965" 508 1983 NA
"966" 508 1988 -0.217760160168305
"967" 508 1993 -0.179244610942136
"968" 508 1998 0.100988625449295
"969" 508 2003 0.231657185345805
"970" 508 2008 0.18615723365695
"971" 508 2013 -0.0815360215656522
"972" 508 2018 -0.0402622517759569
"973" 104 1978 -0.164416976033369
"974" 104 1983 -0.0765995744908249
"975" 104 1988 -0.323377645673905
"976" 104 1993 -0.306776661764571
"977" 104 1998 -0.0765869387697875
"978" 104 2003 0.170161898043229
"979" 104 2008 0.555860270890368
"980" 104 2013 0.314856698024188
"981" 104 2018 -0.0931210702253268
"982" 516 1978 -0.080439917056455
"983" 516 1983 -0.0550242923227897
"984" 516 1988 -0.0991939488619713
"985" 516 1993 -0.240591147569752
"986" 516 1998 0.00766869495017959
"987" 516 2003 0.0670409839138844
"988" 516 2008 0.232716877813147
"989" 516 2013 0.192234714709051
"990" 516 2018 -0.0244119655752938
"991" 524 1978 NA
"992" 524 1983 -0.15928561888948
"993" 524 1988 -0.0103878871596191
"994" 524 1993 0.00455248242671277
"995" 524 1998 0.00656532910317928
"996" 524 2003 -0.157727447451754
"997" 524 2008 -0.0502108236366017
"998" 524 2013 0.255522522002145
"999" 524 2018 0.110971443605418
"1000" 528 1978 NA
"1001" 528 1983 NA
"1002" 528 1988 NA
"1003" 528 1993 NA
"1004" 528 1998 NA
"1005" 528 2003 NA
"1006" 528 2008 NA
"1007" 528 2013 NA
"1008" 528 2018 NA
"1009" 554 1978 -0.0763323470110532
"1010" 554 1983 -0.0580349535908213
"1011" 554 1988 0.171852942533968
"1012" 554 1993 -0.062136128999236
"1013" 554 1998 NA
"1014" 554 2003 NA
"1015" 554 2008 NA
"1016" 554 2013 0.0246504870671423
"1017" 554 2018 NA
"1018" 558 1978 -0.00769910428183468
"1019" 558 1983 -0.212009212948485
"1020" 558 1988 -0.140848075804566
"1021" 558 1993 -0.264594671278669
"1022" 558 1998 0.105565835830588
"1023" 558 2003 0.0989368293795336
"1024" 558 2008 0.0938908260209382
"1025" 558 2013 0.144600341161161
"1026" 558 2018 0.182157231921333
"1027" 562 1978 NA
"1028" 562 1983 NA
"1029" 562 1988 NA
"1030" 562 1993 NA
"1031" 562 1998 NA
"1032" 562 2003 -0.0643297522748833
"1033" 562 2008 -0.0158614512975315
"1034" 562 2013 0.0844559454950595
"1035" 562 2018 -0.00426474192264467
"1036" 566 1978 NA
"1037" 566 1983 -0.525408340024098
"1038" 566 1988 -0.868305809725311
"1039" 566 1993 -0.912368565949954
"1040" 566 1998 -0.614429312745473
"1041" 566 2003 1.45829440534382
"1042" 566 2008 1.81362942677661
"1043" 566 2013 -0.0230087735175898
"1044" 566 2018 -0.328403030158005
"1045" 578 1978 NA
"1046" 578 1983 NA
"1047" 578 1988 NA
"1048" 578 1993 NA
"1049" 578 1998 NA
"1050" 578 2003 NA
"1051" 578 2008 NA
"1052" 578 2013 NA
"1053" 578 2018 NA
"1054" 275 1978 0.140594566237453
"1055" 275 1983 -0.0952213722923934
"1056" 275 1988 -0.190772264414434
"1057" 275 1993 0.0178314010368359
"1058" 275 1998 0.150928538985318
"1059" 275 2003 -0.229602438190966
"1060" 275 2008 -0.00584777067292799
"1061" 275 2013 0.168229653710748
"1062" 275 2018 0.0438596856003679
"1063" 512 1978 NA
"1064" 512 1983 NA
"1065" 512 1988 -0.419001884932292
"1066" 512 1993 -0.269242951586164
"1067" 512 1998 -0.0335854368170963
"1068" 512 2003 0.454393968792374
"1069" 512 2008 0.89730173738358
"1070" 512 2013 -0.144117503017734
"1071" 512 2018 -0.485747929822668
"1072" 586 1978 NA
"1073" 586 1983 -0.0287869759967127
"1074" 586 1988 0.0117924603559152
"1075" 586 1993 -0.0637394431257519
"1076" 586 1998 -0.0632440088974002
"1077" 586 2003 -0.0894553525964437
"1078" 586 2008 0.130169960689306
"1079" 586 2013 0.0954847300843531
"1080" 586 2018 0.00777862948673405
"1081" 591 1978 -0.204179732324127
"1082" 591 1983 -0.0288392754462377
"1083" 591 1988 -0.192601055487973
"1084" 591 1993 -0.113972014284963
"1085" 591 1998 -0.0377388843995361
"1086" 591 2003 0.00248918212848082
"1087" 591 2008 0.0971445516288864
"1088" 591 2013 0.215273038345918
"1089" 591 2018 0.262424189839552
"1090" 598 1978 NA
"1091" 598 1983 NA
"1092" 598 1988 NA
"1093" 598 1993 NA
"1094" 598 1998 0.0242866759521753
"1095" 598 2003 -0.116823828580599
"1096" 598 2008 -0.00959956240562849
"1097" 598 2013 0.0179829303911732
"1098" 598 2018 0.0841537846428786
"1099" 600 1978 0.0595717001926969
"1100" 600 1983 0.0878488695441298
"1101" 600 1988 -0.197094027811039
"1102" 600 1993 -0.0741245931207196
"1103" 600 1998 -0.103747803359426
"1104" 600 2003 -0.0740083340301368
"1105" 600 2008 0.123699620278191
"1106" 600 2013 0.282640978248041
"1107" 600 2018 -0.104786409941738
"1108" 604 1978 -0.105045016792595
"1109" 604 1983 -0.128136930899509
"1110" 604 1988 -0.118719396756777
"1111" 604 1993 -0.238387029941982
"1112" 604 1998 0.178441273107998
"1113" 604 2003 -0.068122192398274
"1114" 604 2008 0.331035597205946
"1115" 604 2013 0.219384477836026
"1116" 604 2018 -0.0704507813608343
"1117" 608 1978 0.0380081262657626
"1118" 608 1983 -0.0326884580194572
"1119" 608 1988 -0.151268161089326
"1120" 608 1993 0.104135759710094
"1121" 608 1998 0.0721355591615291
"1122" 608 2003 -0.212238166187349
"1123" 608 2008 -0.0455572466527823
"1124" 608 2013 0.167800639369533
"1125" 608 2018 0.0596719474419962
"1126" 616 1978 0.0935882467305168
"1127" 616 1983 -0.206200001531374
"1128" 616 1988 0.229234279286672
"1129" 616 1993 -0.116622524485814
"1130" 616 1998 NA
"1131" 616 2003 NA
"1132" 616 2008 NA
"1133" 616 2013 NA
"1134" 616 2018 NA
"1135" 620 1978 0.00757035365774394
"1136" 620 1983 -0.00757035365774394
"1137" 620 1988 NA
"1138" 620 1993 NA
"1139" 620 1998 NA
"1140" 620 2003 NA
"1141" 620 2008 NA
"1142" 620 2013 NA
"1143" 620 2018 NA
"1144" 630 1978 -0.0801961747831476
"1145" 630 1983 -0.0903179619566729
"1146" 630 1988 -0.00609297777493253
"1147" 630 1993 0.0662818360283323
"1148" 630 1998 0.1059544720135
"1149" 630 2003 0.00437080647292071
"1150" 630 2008 NA
"1151" 630 2013 NA
"1152" 630 2018 NA
"1153" 634 1978 -0.311084628396259
"1154" 634 1983 -0.517806999595135
"1155" 634 1988 -0.634259554599992
"1156" 634 1993 -0.25232768429092
"1157" 634 1998 -0.123122863151848
"1158" 634 2003 0.957728900700761
"1159" 634 2008 0.687015307149228
"1160" 634 2013 0.193857522184165
"1161" 634 2018 NA
"1162" 410 1978 0.314123331256138
"1163" 410 1983 -0.314123331256138
"1164" 410 1988 NA
"1165" 410 1993 NA
"1166" 410 1998 NA
"1167" 410 2003 NA
"1168" 410 2008 NA
"1169" 410 2013 NA
"1170" 410 2018 NA
"1171" 498 1978 NA
"1172" 498 1983 NA
"1173" 498 1988 NA
"1174" 498 1993 NA
"1175" 498 1998 NA
"1176" 498 2003 NA
"1177" 498 2008 NA
"1178" 498 2013 NA
"1179" 498 2018 NA
"1180" 638 1978 -0.0370262742779872
"1181" 638 1983 -0.124564962263759
"1182" 638 1988 0.0444363849965808
"1183" 638 1993 0.0557662283905553
"1184" 638 1998 0.0310870636620659
"1185" 638 2003 -0.110092019667244
"1186" 638 2008 -0.0464000046985767
"1187" 638 2013 0.0796589015024578
"1188" 638 2018 0.107134682355907
"1189" 642 1978 0.239881758605041
"1190" 642 1983 -0.0724392677751239
"1191" 642 1988 -0.167442490829917
"1192" 642 1993 NA
"1193" 642 1998 NA
"1194" 642 2003 NA
"1195" 642 2008 NA
"1196" 642 2013 NA
"1197" 642 2018 NA
"1198" 643 1978 0.0357711925774119
"1199" 643 1983 0.0273311699081488
"1200" 643 1988 -0.0631023624855607
"1201" 643 1993 NA
"1202" 643 1998 NA
"1203" 643 2003 NA
"1204" 643 2008 NA
"1205" 643 2013 NA
"1206" 643 2018 NA
"1207" 646 1978 NA
"1208" 646 1983 -0.0492270021283283
"1209" 646 1988 -0.140176523811733
"1210" 646 1993 -0.323503887287754
"1211" 646 1998 -0.268254953389594
"1212" 646 2003 0.340926357158893
"1213" 646 2008 0.179459801090037
"1214" 646 2013 0.145554414641011
"1215" 646 2018 0.115221793727469
"1216" 662 1978 0.243212680915859
"1217" 662 1983 -0.0298338866715341
"1218" 662 1988 0.131466493556934
"1219" 662 1993 -0.0455008299657553
"1220" 662 1998 -0.0642241238714562
"1221" 662 2003 -0.235120333964047
"1222" 662 2008 NA
"1223" 662 2013 NA
"1224" 662 2018 NA
"1225" 670 1978 -0.157153961234581
"1226" 670 1983 0.0934095752416304
"1227" 670 1988 0.127517729079899
"1228" 670 1993 0.0742378718292697
"1229" 670 1998 -0.0852497376319604
"1230" 670 2003 -0.0147680368586561
"1231" 670 2008 0.0923287294091831
"1232" 670 2013 -0.0920404133642937
"1233" 670 2018 -0.0382817564704918
"1234" 882 1978 NA
"1235" 882 1983 NA
"1236" 882 1988 NA
"1237" 882 1993 NA
"1238" 882 1998 0.0338519782705103
"1239" 882 2003 0.0347859629013987
"1240" 882 2008 -0.0456728120392995
"1241" 882 2013 -0.0605437313067866
"1242" 882 2018 0.037578602174177
"1243" 678 1978 NA
"1244" 678 1983 -0.1887812859119
"1245" 678 1988 -0.228229448974771
"1246" 678 1993 -0.157589269158489
"1247" 678 1998 -0.117316102178989
"1248" 678 2003 0.223792969951279
"1249" 678 2008 0.0799967805828962
"1250" 678 2013 0.328836151890953
"1251" 678 2018 0.0592902037990212
"1252" 682 1978 0.191979340675678
"1253" 682 1983 -0.285435186669329
"1254" 682 1988 -0.494007269925627
"1255" 682 1993 -0.0737575987797824
"1256" 682 1998 -0.187966568539274
"1257" 682 2003 0.0943571798621862
"1258" 682 2008 0.590662203393806
"1259" 682 2013 0.460578393043157
"1260" 682 2018 -0.296410493060814
"1261" 686 1978 NA
"1262" 686 1983 NA
"1263" 686 1988 0.161087100486282
"1264" 686 1993 -0.131370502047563
"1265" 686 1998 -0.0623834690986513
"1266" 686 2003 -0.00591750030564198
"1267" 686 2008 0.0251196046999846
"1268" 686 2013 0.00404226558384375
"1269" 686 2018 0.00942250068174606
"1270" 694 1978 NA
"1271" 694 1983 NA
"1272" 694 1988 NA
"1273" 694 1993 NA
"1274" 694 1998 -0.286557852083903
"1275" 694 2003 -0.217291854158127
"1276" 694 2008 0.0466127737409357
"1277" 694 2013 0.36156422283795
"1278" 694 2018 0.0956727096631452
"1279" 702 1978 0
"1280" 702 1983 NA
"1281" 702 1988 NA
"1282" 702 1993 NA
"1283" 702 1998 NA
"1284" 702 2003 NA
"1285" 702 2008 NA
"1286" 702 2013 NA
"1287" 702 2018 NA
"1288" 703 1978 NA
"1289" 703 1983 NA
"1290" 703 1988 NA
"1291" 703 1993 NA
"1292" 703 1998 NA
"1293" 703 2003 NA
"1294" 703 2008 NA
"1295" 703 2013 NA
"1296" 703 2018 NA
"1297" 705 1978 0.0964635387129754
"1298" 705 1983 -0.0964635387129754
"1299" 705 1988 NA
"1300" 705 1993 NA
"1301" 705 1998 NA
"1302" 705 2003 NA
"1303" 705 2008 NA
"1304" 705 2013 NA
"1305" 705 2018 NA
"1306" 90 1978 NA
"1307" 90 1983 NA
"1308" 90 1988 NA
"1309" 90 1993 NA
"1310" 90 1998 0.0242866759521753
"1311" 90 2003 -0.116823828580599
"1312" 90 2008 -0.00959956240562849
"1313" 90 2013 0.0179829303911732
"1314" 90 2018 0.0841537846428786
"1315" 706 1978 NA
"1316" 706 1983 NA
"1317" 706 1988 NA
"1318" 706 1993 NA
"1319" 706 1998 NA
"1320" 706 2003 -0.127868958994738
"1321" 706 2008 -0.0505748780869267
"1322" 706 2013 0.0754840281141078
"1323" 706 2018 0.102959808967557
"1324" 710 1978 -0.0215425279071774
"1325" 710 1983 0.0399927879830038
"1326" 710 1988 -0.138079089916019
"1327" 710 1993 -0.127689469565448
"1328" 710 1998 0.0254196995219441
"1329" 710 2003 0.0774882114537657
"1330" 710 2008 0.162476497320525
"1331" 710 2013 0.0326983026760593
"1332" 710 2018 -0.0507644115666529
"1333" 728 1978 NA
"1334" 728 1983 NA
"1335" 728 1988 NA
"1336" 728 1993 NA
"1337" 728 1998 NA
"1338" 728 2003 -0.0652334033680822
"1339" 728 2008 0.22147278058941
"1340" 728 2013 0.0533952652374761
"1341" 728 2018 -0.209634642458804
"1342" 724 1978 0.0699125771342753
"1343" 724 1983 -0.0699125771342753
"1344" 724 1988 NA
"1345" 724 1993 NA
"1346" 724 1998 NA
"1347" 724 2003 NA
"1348" 724 2008 NA
"1349" 724 2013 NA
"1350" 724 2018 NA
"1351" 144 1978 -0.291871463972551
"1352" 144 1983 -0.340577448119004
"1353" 144 1988 0.044717902616234
"1354" 144 1993 0.0133344841976298
"1355" 144 1998 0.133801741549782
"1356" 144 2003 -0.0632461505041661
"1357" 144 2008 0.142691790830499
"1358" 144 2013 0.338187912018596
"1359" 144 2018 0.0229612313829793
"1360" 729 1978 0.179191863830175
"1361" 729 1983 -0.21597399833394
"1362" 729 1988 -0.102461393864094
"1363" 729 1993 -0.0608007833272834
"1364" 729 1998 -0.111883661924941
"1365" 729 2003 0.0246470044522653
"1366" 729 2008 0.295488635855989
"1367" 729 2013 0.127411120504055
"1368" 729 2018 -0.135618787192225
"1369" 740 1978 0.115808234465742
"1370" 740 1983 -0.127917435673573
"1371" 740 1988 -0.124966418458141
"1372" 740 1993 -0.0748957574973579
"1373" 740 1998 -0.103411172550932
"1374" 740 2003 0.0461166812700788
"1375" 740 2008 0.227794764323675
"1376" 740 2013 0.23749220325687
"1377" 740 2018 -0.196021099136362
"1378" 748 1978 0.136276252006534
"1379" 748 1983 -0.10224577040082
"1380" 748 1988 0.110213640797712
"1381" 748 1993 0.148895626896289
"1382" 748 1998 0.103669999163936
"1383" 748 2003 -0.161966034379106
"1384" 748 2008 -0.0622195417018611
"1385" 748 2013 -0.0451712046351959
"1386" 748 2018 -0.127452967747489
"1387" 756 1978 NA
"1388" 756 1983 NA
"1389" 756 1988 NA
"1390" 756 1993 NA
"1391" 756 1998 NA
"1392" 756 2003 NA
"1393" 756 2008 NA
"1394" 756 2013 NA
"1395" 756 2018 NA
"1396" 760 1978 -0.114390556226791
"1397" 760 1983 -0.49663599161155
"1398" 760 1988 -0.468854999639585
"1399" 760 1993 -0.424769291874766
"1400" 760 1998 -0.0870746146377912
"1401" 760 2003 0.948412349739572
"1402" 760 2008 1.03816508356968
"1403" 760 2013 -0.191447495283807
"1404" 760 2018 -0.203404484034963
"1405" 158 1978 0.0248555416263034
"1406" 158 1983 -0.0248555416263034
"1407" 158 1988 NA
"1408" 158 1993 NA
"1409" 158 1998 NA
"1410" 158 2003 NA
"1411" 158 2008 NA
"1412" 158 2013 NA
"1413" 158 2018 NA
"1414" 762 1978 NA
"1415" 762 1983 NA
"1416" 762 1988 NA
"1417" 762 1993 NA
"1418" 762 1998 -0.645876647625502
"1419" 762 2003 -0.091239394606521
"1420" 762 2008 0.308275543258909
"1421" 762 2013 0.367595747302153
"1422" 762 2018 0.0612447516709607
"1423" 764 1978 -0.00709658340119909
"1424" 764 1983 -0.0438913461321964
"1425" 764 1988 -0.0244878074840143
"1426" 764 1993 0.0754757370174098
"1427" 764 1998 NA
"1428" 764 2003 NA
"1429" 764 2008 NA
"1430" 764 2013 NA
"1431" 764 2018 NA
"1432" 807 1978 NA
"1433" 807 1983 NA
"1434" 807 1988 NA
"1435" 807 1993 NA
"1436" 807 1998 0
"1437" 807 2003 NA
"1438" 807 2008 NA
"1439" 807 2013 NA
"1440" 807 2018 NA
"1441" 626 1978 NA
"1442" 626 1983 NA
"1443" 626 1988 NA
"1444" 626 1993 NA
"1445" 626 1998 NA
"1446" 626 2003 NA
"1447" 626 2008 0.180932333294461
"1448" 626 2013 0.0134793794060385
"1449" 626 2018 -0.194411712700499
"1450" 768 1978 NA
"1451" 768 1983 -0.143586555066655
"1452" 768 1988 -0.11305430142841
"1453" 768 1993 -0.0323922225156096
"1454" 768 1998 -0.0277889246746666
"1455" 768 2003 -0.0891150405779242
"1456" 768 2008 -0.142030998692363
"1457" 768 2013 0.174244523447355
"1458" 768 2018 0.373723519508273
"1459" 776 1978 NA
"1460" 776 1983 NA
"1461" 776 1988 NA
"1462" 776 1993 NA
"1463" 776 1998 0.0338519782705103
"1464" 776 2003 0.0347859629013987
"1465" 776 2008 -0.0456728120392995
"1466" 776 2013 -0.0605437313067866
"1467" 776 2018 0.037578602174177
"1468" 780 1978 0.539277953363334
"1469" 780 1983 0.087610820269961
"1470" 780 1988 -0.383871471413027
"1471" 780 1993 -0.243017302220268
"1472" 780 1998 NA
"1473" 780 2003 NA
"1474" 780 2008 NA
"1475" 780 2013 NA
"1476" 780 2018 NA
"1477" 788 1978 0.070586901851319
"1478" 788 1983 0.0792934512413211
"1479" 788 1988 -0.0465128866917443
"1480" 788 1993 0.0803156408234318
"1481" 788 1998 0.185334292589432
"1482" 788 2003 -0.135772877397971
"1483" 788 2008 0.0913757944426831
"1484" 788 2013 -0.133322518174445
"1485" 788 2018 -0.191297798684026
"1486" 792 1978 0.0423211203844183
"1487" 792 1983 -0.170726058321
"1488" 792 1988 0.0243800862853198
"1489" 792 1993 -0.0905600070741389
"1490" 792 1998 -0.0429525259374385
"1491" 792 2003 -0.151765576594863
"1492" 792 2008 0.180515104381444
"1493" 792 2013 0.180476846374669
"1494" 792 2018 0.0283110105015897
"1495" 795 1978 NA
"1496" 795 1983 NA
"1497" 795 1988 NA
"1498" 795 1993 NA
"1499" 795 1998 -0.577614675699252
"1500" 795 2003 0.0461461174399918
"1501" 795 2008 0.173235418581171
"1502" 795 2013 0.282117382141935
"1503" 795 2018 0.0761157575361543
"1504" 800 1978 NA
"1505" 800 1983 NA
"1506" 800 1988 NA
"1507" 800 1993 NA
"1508" 800 1998 NA
"1509" 800 2003 -0.0468137137787704
"1510" 800 2008 0.0898085406613292
"1511" 800 2013 0.0535392073889923
"1512" 800 2018 -0.0965340342715511
"1513" 804 1978 NA
"1514" 804 1983 NA
"1515" 804 1988 0
"1516" 804 1993 NA
"1517" 804 1998 NA
"1518" 804 2003 NA
"1519" 804 2008 NA
"1520" 804 2013 NA
"1521" 804 2018 NA
"1522" 784 1978 0.132634339889644
"1523" 784 1983 -0.054855560968952
"1524" 784 1988 -0.339699961433162
"1525" 784 1993 -0.0226386261266126
"1526" 784 1998 -0.052040999035211
"1527" 784 2003 0.194367201949552
"1528" 784 2008 0.142233605724741
"1529" 784 2013 NA
"1530" 784 2018 NA
"1531" 826 1978 NA
"1532" 826 1983 NA
"1533" 826 1988 NA
"1534" 826 1993 NA
"1535" 826 1998 NA
"1536" 826 2003 NA
"1537" 826 2008 NA
"1538" 826 2013 NA
"1539" 826 2018 NA
"1540" 834 1978 NA
"1541" 834 1983 -0.248285424271861
"1542" 834 1988 -0.29382564547156
"1543" 834 1993 -0.24243718912276
"1544" 834 1998 0.00541549742891579
"1545" 834 2003 0.240396333031985
"1546" 834 2008 0.293284295818991
"1547" 834 2013 0.27623141419229
"1548" 834 2018 -0.0307792816060009
"1549" 840 1978 NA
"1550" 840 1983 NA
"1551" 840 1988 NA
"1552" 840 1993 NA
"1553" 840 1998 NA
"1554" 840 2003 NA
"1555" 840 2008 NA
"1556" 840 2013 NA
"1557" 840 2018 NA
"1558" 850 1978 NA
"1559" 850 1983 NA
"1560" 850 1988 NA
"1561" 850 1993 NA
"1562" 850 1998 NA
"1563" 850 2003 NA
"1564" 850 2008 NA
"1565" 850 2013 -0.0440265268004183
"1566" 850 2018 0.0440265268004183
"1567" 858 1978 -0.0813404216427743
"1568" 858 1983 -0.0723690982157302
"1569" 858 1988 -0.102821401317254
"1570" 858 1993 0.059442273838735
"1571" 858 1998 0.0675106000760888
"1572" 858 2003 -0.276369525984731
"1573" 858 2008 0.0890122091772406
"1574" 858 2013 0.362525523255667
"1575" 858 2018 -0.0455901591872422
"1576" 860 1978 NA
"1577" 860 1983 NA
"1578" 860 1988 NA
"1579" 860 1993 NA
"1580" 860 1998 -0.315128261152624
"1581" 860 2003 -0.0507261530310678
"1582" 860 2008 0.136842505230982
"1583" 860 2013 0.140064819427474
"1584" 860 2018 0.0889470895252353
"1585" 548 1978 NA
"1586" 548 1983 NA
"1587" 548 1988 NA
"1588" 548 1993 NA
"1589" 548 1998 0.0242866759521753
"1590" 548 2003 -0.116823828580599
"1591" 548 2008 -0.00959956240562849
"1592" 548 2013 0.0179829303911732
"1593" 548 2018 0.0841537846428786
"1594" 862 1978 0.0932834106585156
"1595" 862 1983 0.0235967481564575
"1596" 862 1988 -0.155217911635007
"1597" 862 1993 4.64896425487497e-05
"1598" 862 1998 -0.132702316105242
"1599" 862 2003 0.0363443789572619
"1600" 862 2008 0.793403439579088
"1601" 862 2013 0.23945807759539
"1602" 862 2018 -0.898212316849013
"1603" 704 1978 -0.0511584012384295
"1604" 704 1983 -0.0810090656053381
"1605" 704 1988 -0.0359715256481646
"1606" 704 1993 0.00570443490366473
"1607" 704 1998 0.089193479426793
"1608" 704 2003 0.0732410781614746
"1609" 704 2008 NA
"1610" 704 2013 NA
"1611" 704 2018 NA
"1612" 887 1978 NA
"1613" 887 1983 NA
"1614" 887 1988 NA
"1615" 887 1993 -0.223617032204341
"1616" 887 1998 0.0462661064423073
"1617" 887 2003 0.480111000874695
"1618" 887 2008 0.860662019942985
"1619" 887 2013 -0.312858114918682
"1620" 887 2018 -0.850563980136964
"1621" 894 1978 NA
"1622" 894 1983 -0.278837033900497
"1623" 894 1988 -0.0516715785029729
"1624" 894 1993 -0.406912815745203
"1625" 894 1998 -0.182823414421913
"1626" 894 2003 0.170580794028672
"1627" 894 2008 0.588249033821233
"1628" 894 2013 0.332137617724229
"1629" 894 2018 -0.170722603003547
"1630" 716 1978 -0.114097600349369
"1631" 716 1983 0.137777581933095
"1632" 716 1988 0.146444138679903
"1633" 716 1993 0.239155196447436
"1634" 716 1998 -0.0896430850040035
"1635" 716 2003 -0.477358011800331
"1636" 716 2008 -0.511780601962323
"1637" 716 2013 0.551997151017898
"1638" 716 2018 0.117505231037693
